"Fips","Area","IndCode","Industry","2009"
"32000","Nevada","89","Private goods-producing industries",18819
"32000","Nevada","90","Private services-providing industries",86583
"33000","New Hampshire","1","All industry total",60382
"33000","New Hampshire","2","  Private industries",52547
"33000","New Hampshire","3","    Agriculture, forestry, fishing, and hunting",168
"33000","New Hampshire","4","      Farms",67
"33000","New Hampshire","5","      Forestry, fishing, and related activities",101
"33000","New Hampshire","6","    Mining",98
"33000","New Hampshire","7","      Oil and gas extraction",0
"33000","New Hampshire","8","      Mining, except oil and gas",91
"33000","New Hampshire","9","      Support activities for mining",7
"33000","New Hampshire","10","    Utilities",1232
"33000","New Hampshire","11","    Construction",2166
"33000","New Hampshire","12","    Manufacturing",6937
"33000","New Hampshire","13","      Durable goods manufacturing",5162
"33000","New Hampshire","14","        Wood products manufacturing",118
"33000","New Hampshire","15","        Nonmetallic mineral products manufacturing",217
"33000","New Hampshire","16","        Primary metals manufacturing",168
"33000","New Hampshire","17","        Fabricated metal products",1008
"33000","New Hampshire","18","        Machinery manufacturing",675
"33000","New Hampshire","19","        Computer and electronic products manufacturing",1882
"33000","New Hampshire","20","        Electrical equipment, appliance, and components manufacturing",472
"33000","New Hampshire","21","        Motor vehicles, bodies and trailers, and parts manufacturing",24
"33000","New Hampshire","22","        Other transportation equipment manufacturing",125
"33000","New Hampshire","23","        Furniture and related products manufacturing",44
"33000","New Hampshire","24","        Miscellaneous manufacturing",430
"33000","New Hampshire","25","      Nondurable goods manufacturing",1774
"33000","New Hampshire","26","        Food and beverage and tobacco products manufacturing",523
"33000","New Hampshire","27","        Textile mills and textile product mills",80
"33000","New Hampshire","28","        Apparel and leather and allied products manufacturing",41
"33000","New Hampshire","29","        Paper products manufacturing",95
"33000","New Hampshire","30","        Printing and related support activities",195
"33000","New Hampshire","31","        Petroleum and coal products manufacturing",94
"33000","New Hampshire","32","        Chemical products manufacturing",286
"33000","New Hampshire","33","        Plastics and rubber products manufacturing",461
"33000","New Hampshire","34","    Wholesale trade",3673
"33000","New Hampshire","35","    Retail trade",4584
"33000","New Hampshire","36","    Transportation and warehousing",883
"33000","New Hampshire","37","      Air transportation",97
"33000","New Hampshire","38","      Rail transportation",6
"33000","New Hampshire","39","      Water transportation",3
"33000","New Hampshire","40","      Truck transportation",266
"33000","New Hampshire","41","      Transit and ground passenger transportation",128
"33000","New Hampshire","42","      Pipeline transportation",2
"33000","New Hampshire","43","      Other transportation and support activities",233
"33000","New Hampshire","44","      Warehousing and storage",148
"33000","New Hampshire","45","    Information",2315
"33000","New Hampshire","46","      Publishing industries, except Internet (includes software)",1137
"33000","New Hampshire","47","      Motion picture and sound recording industries",74
"33000","New Hampshire","48","      Broadcasting and telecommunications",949
"33000","New Hampshire","49","      Data processing, internet publishing, and other information services",156
"33000","New Hampshire","50","    Finance, insurance, real estate, rental, and leasing",13106
"33000","New Hampshire","51","      Finance and insurance",3808
"33000","New Hampshire","52","        Federal Reserve banks, credit intermediation, and related services",790
"33000","New Hampshire","53","        Securities, commodity contracts, and investments",767
"33000","New Hampshire","54","        Insurance carriers and related activities",2154
"33000","New Hampshire","55","        Funds, trusts, and other financial vehicles",96
"33000","New Hampshire","56","      Real estate and rental and leasing",9299
"33000","New Hampshire","57","        Real estate",8587
"33000","New Hampshire","58","        Rental and leasing services and lessors of intangible assets",712
"33000","New Hampshire","59","    Professional and business services",6605
"33000","New Hampshire","60","      Professional, scientific, and technical services",3846
"33000","New Hampshire","61","        Legal services",629
"33000","New Hampshire","62","        Computer systems design and related services",877
"33000","New Hampshire","63","        Miscellaneous professional, scientific, and technical services",2339
"33000","New Hampshire","64","      Management of companies and enterprises",914
"33000","New Hampshire","65","      Administrative and waste management services",1845
"33000","New Hampshire","66","        Administrative and support services",1668
"33000","New Hampshire","67","        Waste management and remediation services",177
"33000","New Hampshire","68","    Educational services, health care, and social assistance",7060
"33000","New Hampshire","69","      Educational services",1302
"33000","New Hampshire","70","      Health care and social assistance",5758
"33000","New Hampshire","71","        Ambulatory health care services",2720
"33000","New Hampshire","72","        Hospitals and nursing and residential care facilities",2626
"33000","New Hampshire","73","        Social assistance",412
"33000","New Hampshire","74","    Arts, entertainment, recreation, accommodation, and food services",2261
"33000","New Hampshire","75","      Arts, entertainment, and recreation",454
"33000","New Hampshire","76","        Performing arts, spectator sports, museums, and related activities",145
"33000","New Hampshire","77","        Amusements, gambling, and recreation industries",309
"33000","New Hampshire","78","      Accommodation and food services",1807
"33000","New Hampshire","79","        Accommodation",575
"33000","New Hampshire","80","        Food services and drinking places",1233
"33000","New Hampshire","81","    Other services, except government",1459
"33000","New Hampshire","82","  Government",7836
"33000","New Hampshire","83","    Federal civilian",1169
"33000","New Hampshire","84","    Federal military",1193
"33000","New Hampshire","85","    State and local",5473
"33000","New Hampshire","86","Addenda:",""
"33000","New Hampshire","86","Natural resources and mining",266
"33000","New Hampshire","87","Trade",8257
"33000","New Hampshire","88","Transportation and utilities",2115
"33000","New Hampshire","89","Private goods-producing industries",9368
"33000","New Hampshire","90","Private services-providing industries",43179
"34000","New Jersey","1","All industry total",488987
"34000","New Jersey","2","  Private industries",430596
"34000","New Jersey","3","    Agriculture, forestry, fishing, and hunting",947
"34000","New Jersey","4","      Farms",597
"34000","New Jersey","5","      Forestry, fishing, and related activities",349
"34000","New Jersey","6","    Mining",308
"34000","New Jersey","7","      Oil and gas extraction",45
"34000","New Jersey","8","      Mining, except oil and gas",242
"34000","New Jersey","9","      Support activities for mining",20
"34000","New Jersey","10","    Utilities",8102
"34000","New Jersey","11","    Construction",16758
"34000","New Jersey","12","    Manufacturing",46021
"34000","New Jersey","13","      Durable goods manufacturing",13520
"34000","New Jersey","14","        Wood products manufacturing",161
"34000","New Jersey","15","        Nonmetallic mineral products manufacturing",1058
"34000","New Jersey","16","        Primary metals manufacturing",436
"34000","New Jersey","17","        Fabricated metal products",1960
"34000","New Jersey","18","        Machinery manufacturing",1428
"34000","New Jersey","19","        Computer and electronic products manufacturing",3616
"34000","New Jersey","20","        Electrical equipment, appliance, and components manufacturing",939
"34000","New Jersey","21","        Motor vehicles, bodies and trailers, and parts manufacturing",81
"34000","New Jersey","22","        Other transportation equipment manufacturing",264
"34000","New Jersey","23","        Furniture and related products manufacturing",367
"34000","New Jersey","24","        Miscellaneous manufacturing",3211
"34000","New Jersey","25","      Nondurable goods manufacturing",32501
"34000","New Jersey","26","        Food and beverage and tobacco products manufacturing",4368
"34000","New Jersey","27","        Textile mills and textile product mills",321
"34000","New Jersey","28","        Apparel and leather and allied products manufacturing",360
"34000","New Jersey","29","        Paper products manufacturing",1349
"34000","New Jersey","30","        Printing and related support activities",1481
"34000","New Jersey","31","        Petroleum and coal products manufacturing",2243
"34000","New Jersey","32","        Chemical products manufacturing",21079
"34000","New Jersey","33","        Plastics and rubber products manufacturing",1300
"34000","New Jersey","34","    Wholesale trade",37202
"34000","New Jersey","35","    Retail trade",28073
"34000","New Jersey","36","    Transportation and warehousing",14878
"34000","New Jersey","37","      Air transportation",2650
"34000","New Jersey","38","      Rail transportation",158
"34000","New Jersey","39","      Water transportation",635
"34000","New Jersey","40","      Truck transportation",3303
"34000","New Jersey","41","      Transit and ground passenger transportation",1725
"34000","New Jersey","42","      Pipeline transportation",81
"34000","New Jersey","43","      Other transportation and support activities",4076
"34000","New Jersey","44","      Warehousing and storage",2250
"34000","New Jersey","45","    Information",28827
"34000","New Jersey","46","      Publishing industries, except Internet (includes software)",5612
"34000","New Jersey","47","      Motion picture and sound recording industries",1162
"34000","New Jersey","48","      Broadcasting and telecommunications",19448
"34000","New Jersey","49","      Data processing, internet publishing, and other information services",2606
"34000","New Jersey","50","    Finance, insurance, real estate, rental, and leasing",113460
"34000","New Jersey","51","      Finance and insurance",28975
"34000","New Jersey","52","        Federal Reserve banks, credit intermediation, and related services",6846
"34000","New Jersey","53","        Securities, commodity contracts, and investments",8905
"34000","New Jersey","54","        Insurance carriers and related activities",12231
"34000","New Jersey","55","        Funds, trusts, and other financial vehicles",992
"34000","New Jersey","56","      Real estate and rental and leasing",84485
"34000","New Jersey","57","        Real estate",77574
"34000","New Jersey","58","        Rental and leasing services and lessors of intangible assets",6911
"34000","New Jersey","59","    Professional and business services",69632
"34000","New Jersey","60","      Professional, scientific, and technical services",41010
"34000","New Jersey","61","        Legal services",6649
"34000","New Jersey","62","        Computer systems design and related services",8617
"34000","New Jersey","63","        Miscellaneous professional, scientific, and technical services",25745
"34000","New Jersey","64","      Management of companies and enterprises",13302
"34000","New Jersey","65","      Administrative and waste management services",15320
"34000","New Jersey","66","        Administrative and support services",13777
"34000","New Jersey","67","        Waste management and remediation services",1543
"34000","New Jersey","68","    Educational services, health care, and social assistance",41650
"34000","New Jersey","69","      Educational services",5058
"34000","New Jersey","70","      Health care and social assistance",36592
"34000","New Jersey","71","        Ambulatory health care services",18062
"34000","New Jersey","72","        Hospitals and nursing and residential care facilities",15520
"34000","New Jersey","73","        Social assistance",3011
"34000","New Jersey","74","    Arts, entertainment, recreation, accommodation, and food services",14713
"34000","New Jersey","75","      Arts, entertainment, and recreation",3936
"34000","New Jersey","76","        Performing arts, spectator sports, museums, and related activities",2063
"34000","New Jersey","77","        Amusements, gambling, and recreation industries",1874
"34000","New Jersey","78","      Accommodation and food services",10777
"34000","New Jersey","79","        Accommodation",4046
"34000","New Jersey","80","        Food services and drinking places",6730
"34000","New Jersey","81","    Other services, except government",10026
"34000","New Jersey","82","  Government",58391
"34000","New Jersey","83","    Federal civilian",7012
"34000","New Jersey","84","    Federal military",2642
"34000","New Jersey","85","    State and local",48736
"34000","New Jersey","86","Addenda:",""
"34000","New Jersey","86","Natural resources and mining",1254
"34000","New Jersey","87","Trade",65275
"34000","New Jersey","88","Transportation and utilities",22980
"34000","New Jersey","89","Private goods-producing industries",64033
"34000","New Jersey","90","Private services-providing industries",366563
"35000","New Mexico","1","All industry total",81356
"35000","New Mexico","2","  Private industries",61369
"35000","New Mexico","3","    Agriculture, forestry, fishing, and hunting",972
"35000","New Mexico","4","      Farms",852
"35000","New Mexico","5","      Forestry, fishing, and related activities",121
"35000","New Mexico","6","    Mining",6617
"35000","New Mexico","7","      Oil and gas extraction",4585
"35000","New Mexico","8","      Mining, except oil and gas",1049
"35000","New Mexico","9","      Support activities for mining",983
"35000","New Mexico","10","    Utilities",1374
"35000","New Mexico","11","    Construction",3858
"35000","New Mexico","12","    Manufacturing",5199
"35000","New Mexico","13","      Durable goods manufacturing",3278
"35000","New Mexico","14","        Wood products manufacturing",41
"35000","New Mexico","15","        Nonmetallic mineral products manufacturing",177
"35000","New Mexico","16","        Primary metals manufacturing",26
"35000","New Mexico","17","        Fabricated metal products",155
"35000","New Mexico","18","        Machinery manufacturing",88
"35000","New Mexico","19","        Computer and electronic products manufacturing",2453
"35000","New Mexico","20","        Electrical equipment, appliance, and components manufacturing",39
"35000","New Mexico","21","        Motor vehicles, bodies and trailers, and parts manufacturing",16
"35000","New Mexico","22","        Other transportation equipment manufacturing",133
"35000","New Mexico","23","        Furniture and related products manufacturing",41
"35000","New Mexico","24","        Miscellaneous manufacturing",109
"35000","New Mexico","25","      Nondurable goods manufacturing",1921
"35000","New Mexico","26","        Food and beverage and tobacco products manufacturing",563
"35000","New Mexico","27","        Textile mills and textile product mills",12
"35000","New Mexico","28","        Apparel and leather and allied products manufacturing",5
"35000","New Mexico","29","        Paper products manufacturing",89
"35000","New Mexico","30","        Printing and related support activities",50
"35000","New Mexico","31","        Petroleum and coal products manufacturing",947
"35000","New Mexico","32","        Chemical products manufacturing",217
"35000","New Mexico","33","        Plastics and rubber products manufacturing",39
"35000","New Mexico","34","    Wholesale trade",2572
"35000","New Mexico","35","    Retail trade",4952
"35000","New Mexico","36","    Transportation and warehousing",1918
"35000","New Mexico","37","      Air transportation",175
"35000","New Mexico","38","      Rail transportation",585
"35000","New Mexico","39","      Water transportation",1
"35000","New Mexico","40","      Truck transportation",592
"35000","New Mexico","41","      Transit and ground passenger transportation",121
"35000","New Mexico","42","      Pipeline transportation",39
"35000","New Mexico","43","      Other transportation and support activities",330
"35000","New Mexico","44","      Warehousing and storage",75
"35000","New Mexico","45","    Information",2083
"35000","New Mexico","46","      Publishing industries, except Internet (includes software)",325
"35000","New Mexico","47","      Motion picture and sound recording industries",504
"35000","New Mexico","48","      Broadcasting and telecommunications",1193
"35000","New Mexico","49","      Data processing, internet publishing, and other information services",61
"35000","New Mexico","50","    Finance, insurance, real estate, rental, and leasing",12386
"35000","New Mexico","51","      Finance and insurance",2485
"35000","New Mexico","52","        Federal Reserve banks, credit intermediation, and related services",1198
"35000","New Mexico","53","        Securities, commodity contracts, and investments",211
"35000","New Mexico","54","        Insurance carriers and related activities",1032
"35000","New Mexico","55","        Funds, trusts, and other financial vehicles",44
"35000","New Mexico","56","      Real estate and rental and leasing",9901
"35000","New Mexico","57","        Real estate",9007
"35000","New Mexico","58","        Rental and leasing services and lessors of intangible assets",894
"35000","New Mexico","59","    Professional and business services",8735
"35000","New Mexico","60","      Professional, scientific, and technical services",6028
"35000","New Mexico","61","        Legal services",600
"35000","New Mexico","62","        Computer systems design and related services",404
"35000","New Mexico","63","        Miscellaneous professional, scientific, and technical services",5024
"35000","New Mexico","64","      Management of companies and enterprises",439
"35000","New Mexico","65","      Administrative and waste management services",2268
"35000","New Mexico","66","        Administrative and support services",1988
"35000","New Mexico","67","        Waste management and remediation services",280
"35000","New Mexico","68","    Educational services, health care, and social assistance",6049
"35000","New Mexico","69","      Educational services",452
"35000","New Mexico","70","      Health care and social assistance",5597
"35000","New Mexico","71","        Ambulatory health care services",2855
"35000","New Mexico","72","        Hospitals and nursing and residential care facilities",1992
"35000","New Mexico","73","        Social assistance",750
"35000","New Mexico","74","    Arts, entertainment, recreation, accommodation, and food services",2742
"35000","New Mexico","75","      Arts, entertainment, and recreation",447
"35000","New Mexico","76","        Performing arts, spectator sports, museums, and related activities",221
"35000","New Mexico","77","        Amusements, gambling, and recreation industries",226
"35000","New Mexico","78","      Accommodation and food services",2295
"35000","New Mexico","79","        Accommodation",605
"35000","New Mexico","80","        Food services and drinking places",1690
"35000","New Mexico","81","    Other services, except government",1911
"35000","New Mexico","82","  Government",19987
"35000","New Mexico","83","    Federal civilian",6032
"35000","New Mexico","84","    Federal military",3116
"35000","New Mexico","85","    State and local",10840
"35000","New Mexico","86","Addenda:",""
"35000","New Mexico","86","Natural resources and mining",7589
"35000","New Mexico","87","Trade",7524
"35000","New Mexico","88","Transportation and utilities",3292
"35000","New Mexico","89","Private goods-producing industries",16647
"35000","New Mexico","90","Private services-providing industries",44722
"36000","New York","1","All industry total",1151659
"36000","New York","2","  Private industries",1008643
"36000","New York","3","    Agriculture, forestry, fishing, and hunting",1996
"36000","New York","4","      Farms",1647
"36000","New York","5","      Forestry, fishing, and related activities",349
"36000","New York","6","    Mining",1035
"36000","New York","7","      Oil and gas extraction",68
"36000","New York","8","      Mining, except oil and gas",874
"36000","New York","9","      Support activities for mining",92
"36000","New York","10","    Utilities",18033
"36000","New York","11","    Construction",38050
"36000","New York","12","    Manufacturing",70415
"36000","New York","13","      Durable goods manufacturing",29018
"36000","New York","14","        Wood products manufacturing",404
"36000","New York","15","        Nonmetallic mineral products manufacturing",1490
"36000","New York","16","        Primary metals manufacturing",694
"36000","New York","17","        Fabricated metal products",4173
"36000","New York","18","        Machinery manufacturing",5479
"36000","New York","19","        Computer and electronic products manufacturing",7836
"36000","New York","20","        Electrical equipment, appliance, and components manufacturing",1561
"36000","New York","21","        Motor vehicles, bodies and trailers, and parts manufacturing",722
"36000","New York","22","        Other transportation equipment manufacturing",1846
"36000","New York","23","        Furniture and related products manufacturing",844
"36000","New York","24","        Miscellaneous manufacturing",3968
"36000","New York","25","      Nondurable goods manufacturing",41397
"36000","New York","26","        Food and beverage and tobacco products manufacturing",9292
"36000","New York","27","        Textile mills and textile product mills",591
"36000","New York","28","        Apparel and leather and allied products manufacturing",1525
"36000","New York","29","        Paper products manufacturing",1975
"36000","New York","30","        Printing and related support activities",2234
"36000","New York","31","        Petroleum and coal products manufacturing",639
"36000","New York","32","        Chemical products manufacturing",23122
"36000","New York","33","        Plastics and rubber products manufacturing",2019
"36000","New York","34","    Wholesale trade",55710
"36000","New York","35","    Retail trade",55085
"36000","New York","36","    Transportation and warehousing",21153
"36000","New York","37","      Air transportation",4538
"36000","New York","38","      Rail transportation",240
"36000","New York","39","      Water transportation",1204
"36000","New York","40","      Truck transportation",3072
"36000","New York","41","      Transit and ground passenger transportation",5813
"36000","New York","42","      Pipeline transportation",83
"36000","New York","43","      Other transportation and support activities",4899
"36000","New York","44","      Warehousing and storage",1303
"36000","New York","45","    Information",99235
"36000","New York","46","      Publishing industries, except Internet (includes software)",21862
"36000","New York","47","      Motion picture and sound recording industries",15850
"36000","New York","48","      Broadcasting and telecommunications",54425
"36000","New York","49","      Data processing, internet publishing, and other information services",7098
"36000","New York","50","    Finance, insurance, real estate, rental, and leasing",333404
"36000","New York","51","      Finance and insurance",174348
"36000","New York","52","        Federal Reserve banks, credit intermediation, and related services",67942
"36000","New York","53","        Securities, commodity contracts, and investments",64222
"36000","New York","54","        Insurance carriers and related activities",35635
"36000","New York","55","        Funds, trusts, and other financial vehicles",6550
"36000","New York","56","      Real estate and rental and leasing",159056
"36000","New York","57","        Real estate",151801
"36000","New York","58","        Rental and leasing services and lessors of intangible assets",7255
"36000","New York","59","    Professional and business services",143021
"36000","New York","60","      Professional, scientific, and technical services",92706
"36000","New York","61","        Legal services",31917
"36000","New York","62","        Computer systems design and related services",10375
"36000","New York","63","        Miscellaneous professional, scientific, and technical services",50413
"36000","New York","64","      Management of companies and enterprises",22229
"36000","New York","65","      Administrative and waste management services",28086
"36000","New York","66","        Administrative and support services",25866
"36000","New York","67","        Waste management and remediation services",2220
"36000","New York","68","    Educational services, health care, and social assistance",105701
"36000","New York","69","      Educational services",21054
"36000","New York","70","      Health care and social assistance",84648
"36000","New York","71","        Ambulatory health care services",33849
"36000","New York","72","        Hospitals and nursing and residential care facilities",39483
"36000","New York","73","        Social assistance",11316
"36000","New York","74","    Arts, entertainment, recreation, accommodation, and food services",42176
"36000","New York","75","      Arts, entertainment, and recreation",14821
"36000","New York","76","        Performing arts, spectator sports, museums, and related activities",11293
"36000","New York","77","        Amusements, gambling, and recreation industries",3528
"36000","New York","78","      Accommodation and food services",27355
"36000","New York","79","        Accommodation",8134
"36000","New York","80","        Food services and drinking places",19221
"36000","New York","81","    Other services, except government",23629
"36000","New York","82","  Government",143016
"36000","New York","83","    Federal civilian",16271
"36000","New York","84","    Federal military",5966
"36000","New York","85","    State and local",120780
"36000","New York","86","Addenda:",""
"36000","New York","86","Natural resources and mining",3031
"36000","New York","87","Trade",110795
"36000","New York","88","Transportation and utilities",39186
"36000","New York","89","Private goods-producing industries",111495
"36000","New York","90","Private services-providing industries",897147
"37000","North Carolina","1","All industry total",409453
"37000","North Carolina","2","  Private industries",347153
"37000","North Carolina","3","    Agriculture, forestry, fishing, and hunting",4176
"37000","North Carolina","4","      Farms",3442
"37000","North Carolina","5","      Forestry, fishing, and related activities",734
"37000","North Carolina","6","    Mining",1196
"37000","North Carolina","7","      Oil and gas extraction",4
"37000","North Carolina","8","      Mining, except oil and gas",1180
"37000","North Carolina","9","      Support activities for mining",12
"37000","North Carolina","10","    Utilities",6059
"37000","North Carolina","11","    Construction",16195
"37000","North Carolina","12","    Manufacturing",87733
"37000","North Carolina","13","      Durable goods manufacturing",28953
"37000","North Carolina","14","        Wood products manufacturing",1038
"37000","North Carolina","15","        Nonmetallic mineral products manufacturing",1394
"37000","North Carolina","16","        Primary metals manufacturing",617
"37000","North Carolina","17","        Fabricated metal products",3164
"37000","North Carolina","18","        Machinery manufacturing",3126
"37000","North Carolina","19","        Computer and electronic products manufacturing",9835
"37000","North Carolina","20","        Electrical equipment, appliance, and components manufacturing",3415
"37000","North Carolina","21","        Motor vehicles, bodies and trailers, and parts manufacturing",1557
"37000","North Carolina","22","        Other transportation equipment manufacturing",1366
"37000","North Carolina","23","        Furniture and related products manufacturing",1584
"37000","North Carolina","24","        Miscellaneous manufacturing",1857
"37000","North Carolina","25","      Nondurable goods manufacturing",58780
"37000","North Carolina","26","        Food and beverage and tobacco products manufacturing",24465
"37000","North Carolina","27","        Textile mills and textile product mills",2396
"37000","North Carolina","28","        Apparel and leather and allied products manufacturing",721
"37000","North Carolina","29","        Paper products manufacturing",1802
"37000","North Carolina","30","        Printing and related support activities",986
"37000","North Carolina","31","        Petroleum and coal products manufacturing",400
"37000","North Carolina","32","        Chemical products manufacturing",24909
"37000","North Carolina","33","        Plastics and rubber products manufacturing",3101
"37000","North Carolina","34","    Wholesale trade",21270
"37000","North Carolina","35","    Retail trade",21668
"37000","North Carolina","36","    Transportation and warehousing",8645
"37000","North Carolina","37","      Air transportation",1394
"37000","North Carolina","38","      Rail transportation",339
"37000","North Carolina","39","      Water transportation",368
"37000","North Carolina","40","      Truck transportation",3156
"37000","North Carolina","41","      Transit and ground passenger transportation",408
"37000","North Carolina","42","      Pipeline transportation",35
"37000","North Carolina","43","      Other transportation and support activities",1849
"37000","North Carolina","44","      Warehousing and storage",1094
"37000","North Carolina","45","    Information",11705
"37000","North Carolina","46","      Publishing industries, except Internet (includes software)",3213
"37000","North Carolina","47","      Motion picture and sound recording industries",536
"37000","North Carolina","48","      Broadcasting and telecommunications",5904
"37000","North Carolina","49","      Data processing, internet publishing, and other information services",2052
"37000","North Carolina","50","    Finance, insurance, real estate, rental, and leasing",75251
"37000","North Carolina","51","      Finance and insurance",30926
"37000","North Carolina","52","        Federal Reserve banks, credit intermediation, and related services",22492
"37000","North Carolina","53","        Securities, commodity contracts, and investments",2266
"37000","North Carolina","54","        Insurance carriers and related activities",5794
"37000","North Carolina","55","        Funds, trusts, and other financial vehicles",374
"37000","North Carolina","56","      Real estate and rental and leasing",44325
"37000","North Carolina","57","        Real estate",41278
"37000","North Carolina","58","        Rental and leasing services and lessors of intangible assets",3047
"37000","North Carolina","59","    Professional and business services",39980
"37000","North Carolina","60","      Professional, scientific, and technical services",20036
"37000","North Carolina","61","        Legal services",3316
"37000","North Carolina","62","        Computer systems design and related services",3636
"37000","North Carolina","63","        Miscellaneous professional, scientific, and technical services",13084
"37000","North Carolina","64","      Management of companies and enterprises",9101
"37000","North Carolina","65","      Administrative and waste management services",10843
"37000","North Carolina","66","        Administrative and support services",10196
"37000","North Carolina","67","        Waste management and remediation services",647
"37000","North Carolina","68","    Educational services, health care, and social assistance",32216
"37000","North Carolina","69","      Educational services",4298
"37000","North Carolina","70","      Health care and social assistance",27918
"37000","North Carolina","71","        Ambulatory health care services",13910
"37000","North Carolina","72","        Hospitals and nursing and residential care facilities",11421
"37000","North Carolina","73","        Social assistance",2587
"37000","North Carolina","74","    Arts, entertainment, recreation, accommodation, and food services",12779
"37000","North Carolina","75","      Arts, entertainment, and recreation",3574
"37000","North Carolina","76","        Performing arts, spectator sports, museums, and related activities",2181
"37000","North Carolina","77","        Amusements, gambling, and recreation industries",1393
"37000","North Carolina","78","      Accommodation and food services",9205
"37000","North Carolina","79","        Accommodation",1714
"37000","North Carolina","80","        Food services and drinking places",7491
"37000","North Carolina","81","    Other services, except government",8282
"37000","North Carolina","82","  Government",62299
"37000","North Carolina","83","    Federal civilian",7706
"37000","North Carolina","84","    Federal military",12140
"37000","North Carolina","85","    State and local",42453
"37000","North Carolina","86","Addenda:",""
"37000","North Carolina","86","Natural resources and mining",5372
"37000","North Carolina","87","Trade",42938
"37000","North Carolina","88","Transportation and utilities",14704
"37000","North Carolina","89","Private goods-producing industries",109300
"37000","North Carolina","90","Private services-providing industries",237853
"38000","North Dakota","1","All industry total",32137
"38000","North Dakota","2","  Private industries",27578
"38000","North Dakota","3","    Agriculture, forestry, fishing, and hunting",2858
"38000","North Dakota","4","      Farms",2747
"38000","North Dakota","5","      Forestry, fishing, and related activities",112
"38000","North Dakota","6","    Mining",1557
"38000","North Dakota","7","      Oil and gas extraction",632
"38000","North Dakota","8","      Mining, except oil and gas",331
"38000","North Dakota","9","      Support activities for mining",594
"38000","North Dakota","10","    Utilities",848
"38000","North Dakota","11","    Construction",1526
"38000","North Dakota","12","    Manufacturing",2649
"38000","North Dakota","13","      Durable goods manufacturing",1452
"38000","North Dakota","14","        Wood products manufacturing",109
"38000","North Dakota","15","        Nonmetallic mineral products manufacturing",84
"38000","North Dakota","16","        Primary metals manufacturing",4
"38000","North Dakota","17","        Fabricated metal products",127
"38000","North Dakota","18","        Machinery manufacturing",799
"38000","North Dakota","19","        Computer and electronic products manufacturing",108
"38000","North Dakota","20","        Electrical equipment, appliance, and components manufacturing",6
"38000","North Dakota","21","        Motor vehicles, bodies and trailers, and parts manufacturing",67
"38000","North Dakota","22","        Other transportation equipment manufacturing",84
"38000","North Dakota","23","        Furniture and related products manufacturing",39
"38000","North Dakota","24","        Miscellaneous manufacturing",23
"38000","North Dakota","25","      Nondurable goods manufacturing",1197
"38000","North Dakota","26","        Food and beverage and tobacco products manufacturing",771
"38000","North Dakota","27","        Textile mills and textile product mills",11
"38000","North Dakota","28","        Apparel and leather and allied products manufacturing",4
"38000","North Dakota","29","        Paper products manufacturing",14
"38000","North Dakota","30","        Printing and related support activities",41
"38000","North Dakota","31","        Petroleum and coal products manufacturing",163
"38000","North Dakota","32","        Chemical products manufacturing",110
"38000","North Dakota","33","        Plastics and rubber products manufacturing",83
"38000","North Dakota","34","    Wholesale trade",2517
"38000","North Dakota","35","    Retail trade",2047
"38000","North Dakota","36","    Transportation and warehousing",1362
"38000","North Dakota","37","      Air transportation",20
"38000","North Dakota","38","      Rail transportation",469
"38000","North Dakota","39","      Water transportation",1
"38000","North Dakota","40","      Truck transportation",570
"38000","North Dakota","41","      Transit and ground passenger transportation",60
"38000","North Dakota","42","      Pipeline transportation",62
"38000","North Dakota","43","      Other transportation and support activities",146
"38000","North Dakota","44","      Warehousing and storage",33
"38000","North Dakota","45","    Information",1044
"38000","North Dakota","46","      Publishing industries, except Internet (includes software)",487
"38000","North Dakota","47","      Motion picture and sound recording industries",28
"38000","North Dakota","48","      Broadcasting and telecommunications",444
"38000","North Dakota","49","      Data processing, internet publishing, and other information services",86
"38000","North Dakota","50","    Finance, insurance, real estate, rental, and leasing",5052
"38000","North Dakota","51","      Finance and insurance",1579
"38000","North Dakota","52","        Federal Reserve banks, credit intermediation, and related services",748
"38000","North Dakota","53","        Securities, commodity contracts, and investments",74
"38000","North Dakota","54","        Insurance carriers and related activities",743
"38000","North Dakota","55","        Funds, trusts, and other financial vehicles",14
"38000","North Dakota","56","      Real estate and rental and leasing",3473
"38000","North Dakota","57","        Real estate",2902
"38000","North Dakota","58","        Rental and leasing services and lessors of intangible assets",571
"38000","North Dakota","59","    Professional and business services",1823
"38000","North Dakota","60","      Professional, scientific, and technical services",969
"38000","North Dakota","61","        Legal services",147
"38000","North Dakota","62","        Computer systems design and related services",182
"38000","North Dakota","63","        Miscellaneous professional, scientific, and technical services",640
"38000","North Dakota","64","      Management of companies and enterprises",374
"38000","North Dakota","65","      Administrative and waste management services",481
"38000","North Dakota","66","        Administrative and support services",445
"38000","North Dakota","67","        Waste management and remediation services",36
"38000","North Dakota","68","    Educational services, health care, and social assistance",2762
"38000","North Dakota","69","      Educational services",117
"38000","North Dakota","70","      Health care and social assistance",2645
"38000","North Dakota","71","        Ambulatory health care services",981
"38000","North Dakota","72","        Hospitals and nursing and residential care facilities",1478
"38000","North Dakota","73","        Social assistance",186
"38000","North Dakota","74","    Arts, entertainment, recreation, accommodation, and food services",874
"38000","North Dakota","75","      Arts, entertainment, and recreation",120
"38000","North Dakota","76","        Performing arts, spectator sports, museums, and related activities",38
"38000","North Dakota","77","        Amusements, gambling, and recreation industries",82
